#plot,ctr
#x,y,sp,age,mysize,tag,sprout
58.06893086,28.29827524,1,0,21.32676237,355,0
54.34095821,23.45429386,2,0,0.91,356,48
55.52468266,30.14690272,1,0,20.05352283,357,0
57.65267701,31.04328641,1,0,14.96056465,358,0
58.18935796,32.88338757,1,0,21.86788918,359,0
58.90482336,35.66175559,1,0,25.87859375,360,0
55.24274298,36.06023056,1,0,24.82817112,361,0
54.12637942,35.87845966,1,0,9.740282517,362,0
49.09484622,31.69434569,1,0,14.19662092,363,0
48.30982514,31.48790284,1,0,15.02422663,364,0
47.65908721,32.86898487,1,0,29.41183348,365,0
46.99462976,33.56187469,1,0,8.307888029,366,0
46.16801231,31.56533686,2,0,3.75,367,49
46.07217627,31.48121188,2,0,6.875493542,368,49
45.8706027,31.3603271,2,0,2.21,369,49
43.72842713,33.60514669,1,0,16.61577606,370,0
41.1644353,32.32564816,1,0,8.05324012,371,0
42.83335453,35.45691701,1,0,21.58141028,372,0
41.3718795,38.890051,1,0,15.9473253,373,0
42.97025744,41.07107673,1,0,25.40112892,374,0
41.20610973,42.38492289,2,0,3.59,375,50
41.42147761,42.17811395,2,0,9.103662745,376,50
43.89162982,45.45955758,2,0,2.6,377,51
43.99575369,45.33807417,2,0,1.84,378,51
43.99146281,45.76436255,2,0,3.35,379,51
45.32810974,45.80719108,1,0,28.71155173,380,0
40.21012251,48.31303571,2,0,4.9,381,52
40.10706909,48.14308422,2,0,0.82,382,52
41.21848424,49.05824836,1,0,19.03493119,383,0
51.82066451,43.40010826,2,0,6.90732453,384,53
52.08192628,43.63370528,2,0,4.806479281,385,53
54.81910557,42.76340323,1,0,25.52845287,386,0
56.70512746,42.45833474,2,0,4.010704566,387,54
56.641903,40.5170266,1,0,19.51239602,388,0
57.68435541,43.11920134,1,0,21.70873424,389,0
59.24344693,42.67898727,1,0,14.70591674,390,0
56.6048896,44.28198239,2,0,6.175211792,391,55
56.66615475,44.38516467,2,0,1.99,392,55
56.64079023,44.11067833,2,0,3.59,393,55
56.6127641,43.9886247,2,0,1.96,394,55
56.50970959,44.3043637,2,0,1.09,395,55
56.61273539,44.42892843,2,0,1.1,396,55
56.71268481,44.48547746,2,0,0.67,397,55
